id	name	parent_condition_group_id	date_created	date_modified
306	Other gastroenteritis and colitis of infectious and unspecified origin	23	2018-02-10 05:15:39	2018-02-10 05:15:39
307	Respiratory tuberculosis, bacteriologically and histologically confirmed	24	2018-02-10 05:15:39	2018-02-10 05:15:39
308	Respiratory tuberculosis, not confirmed bacteriologically or histologically	24	2018-02-10 05:15:39	2018-02-10 05:15:39
309	Tuberculosis of nervous system	24	2018-02-10 05:15:39	2018-02-10 05:15:39
310	Tuberculosis of other organs	24	2018-02-10 05:15:39	2018-02-10 05:15:39
311	Miliary tuberculosis	24	2018-02-10 05:15:39	2018-02-10 05:15:39
312	Plague	25	2018-02-10 05:15:39	2018-02-10 05:15:39
313	Tularaemia	25	2018-02-10 05:15:39	2018-02-10 05:15:39
314	Anthrax	25	2018-02-10 05:15:39	2018-02-10 05:15:39
315	Brucellosis	25	2018-02-10 05:15:39	2018-02-10 05:15:39
316	Glanders and melioidosis	25	2018-02-10 05:15:39	2018-02-10 05:15:39
317	Rat-bite fevers	25	2018-02-10 05:15:39	2018-02-10 05:15:39
318	Erysipeloid	25	2018-02-10 05:15:39	2018-02-10 05:15:39
319	Leptospirosis	25	2018-02-10 05:15:39	2018-02-10 05:15:39
320	Other zoonotic bacterial diseases, not elsewhere classified	25	2018-02-10 05:15:39	2018-02-10 05:15:39
321	Leprosy [Hansen disease]	26	2018-02-10 05:15:39	2018-02-10 05:15:39
322	Infection due to other mycobacteria	26	2018-02-10 05:15:39	2018-02-10 05:15:39
323	Listeriosis	26	2018-02-10 05:15:39	2018-02-10 05:15:39
324	Tetanus neonatorum	26	2018-02-10 05:15:39	2018-02-10 05:15:39
325	Obstetrical tetanus	26	2018-02-10 05:15:39	2018-02-10 05:15:39
326	Other tetanus	26	2018-02-10 05:15:39	2018-02-10 05:15:39
327	Diphtheria	26	2018-02-10 05:15:39	2018-02-10 05:15:39
328	Whooping cough	26	2018-02-10 05:15:39	2018-02-10 05:15:39
329	Scarlet fever	26	2018-02-10 05:15:39	2018-02-10 05:15:39
330	Meningococcal infection	26	2018-02-10 05:15:39	2018-02-10 05:15:39
331	Streptococcal sepsis	26	2018-02-10 05:15:39	2018-02-10 05:15:39
332	Other sepsis	26	2018-02-10 05:15:39	2018-02-10 05:15:39
333	Actinomycosis	26	2018-02-10 05:15:39	2018-02-10 05:15:39
334	Nocardiosis	26	2018-02-10 05:15:39	2018-02-10 05:15:39
335	Bartonellosis	26	2018-02-10 05:15:39	2018-02-10 05:15:39
336	Erysipelas	26	2018-02-10 05:15:39	2018-02-10 05:15:39
337	Other bacterial diseases, not elsewhere classified	26	2018-02-10 05:15:39	2018-02-10 05:15:39
338	Bacterial infection of unspecified site	26	2018-02-10 05:15:39	2018-02-10 05:15:39
339	Congenital syphilis	27	2018-02-10 05:15:39	2018-02-10 05:15:39
340	Early syphilis	27	2018-02-10 05:15:39	2018-02-10 05:15:39
341	Late syphilis	27	2018-02-10 05:15:39	2018-02-10 05:15:39
342	Other and unspecified syphilis	27	2018-02-10 05:15:39	2018-02-10 05:15:39
343	Gonococcal infection	27	2018-02-10 05:15:39	2018-02-10 05:15:39
344	Chlamydial lymphogranuloma (venereum)	27	2018-02-10 05:15:39	2018-02-10 05:15:39
345	Other sexually transmitted chlamydial diseases	27	2018-02-10 05:15:39	2018-02-10 05:15:39
346	Chancroid	27	2018-02-10 05:15:39	2018-02-10 05:15:39
347	Granuloma inguinale	27	2018-02-10 05:15:39	2018-02-10 05:15:39
348	Trichomoniasis	27	2018-02-10 05:15:39	2018-02-10 05:15:39
349	Anogenital herpesviral [herpes simplex] infection	27	2018-02-10 05:15:39	2018-02-10 05:15:39
350	Other predominantly sexually transmitted diseases, not elsewhere classified	27	2018-02-10 05:15:39	2018-02-10 05:15:39
351	Unspecified sexually transmitted disease	27	2018-02-10 05:15:39	2018-02-10 05:15:39
352	Nonvenereal syphilis	28	2018-02-10 05:15:39	2018-02-10 05:15:39
353	Yaws	28	2018-02-10 05:15:39	2018-02-10 05:15:39
354	Pinta [carate]	28	2018-02-10 05:15:39	2018-02-10 05:15:39
355	Relapsing fevers	28	2018-02-10 05:15:39	2018-02-10 05:15:39
356	Other spirochaetal infections	28	2018-02-10 05:15:39	2018-02-10 05:15:39
357	Chlamydia psittaci infection	29	2018-02-10 05:15:39	2018-02-10 05:15:39
358	Trachoma	29	2018-02-10 05:15:39	2018-02-10 05:15:39
359	Other diseases caused by chlamydiae	29	2018-02-10 05:15:39	2018-02-10 05:15:39
360	Typhus fever	30	2018-02-10 05:15:39	2018-02-10 05:15:39
361	Spotted fever [tick-borne rickettsioses]	30	2018-02-10 05:15:39	2018-02-10 05:15:39
362	Q fever	30	2018-02-10 05:15:39	2018-02-10 05:15:39
363	Other rickettsioses	30	2018-02-10 05:15:39	2018-02-10 05:15:39
364	Acute poliomyelitis	31	2018-02-10 05:15:39	2018-02-10 05:15:39
365	Atypical virus infections of central nervous system	31	2018-02-10 05:15:39	2018-02-10 05:15:39
366	Rabies	31	2018-02-10 05:15:39	2018-02-10 05:15:39
367	Mosquito-borne viral encephalitis	31	2018-02-10 05:15:39	2018-02-10 05:15:39
368	Tick-borne viral encephalitis	31	2018-02-10 05:15:39	2018-02-10 05:15:39
369	Other viral encephalitis, not elsewhere classified	31	2018-02-10 05:15:39	2018-02-10 05:15:39
370	Unspecified viral encephalitis	31	2018-02-10 05:15:39	2018-02-10 05:15:39
371	Viral meningitis	31	2018-02-10 05:15:39	2018-02-10 05:15:39
372	Other viral infections of central nervous system, not elsewhere classified	31	2018-02-10 05:15:39	2018-02-10 05:15:39
373	Unspecified viral infection of central nervous system	31	2018-02-10 05:15:39	2018-02-10 05:15:39
374	Other mosquito-borne viral fevers	32	2018-02-10 05:15:39	2018-02-10 05:15:39
375	Other arthropod-borne viral fevers, not elsewhere classified	32	2018-02-10 05:15:39	2018-02-10 05:15:39
376	Unspecified arthropod-borne viral fever	32	2018-02-10 05:15:39	2018-02-10 05:15:39
377	Yellow fever	32	2018-02-10 05:15:39	2018-02-10 05:15:39
378	Arenaviral haemorrhagic fever	32	2018-02-10 05:15:39	2018-02-10 05:15:39
379	Dengue	32	2018-02-10 05:15:39	2018-02-10 05:15:39
380	Other viral haemorrhagic fevers, not elsewhere classified	32	2018-02-10 05:15:39	2018-02-10 05:15:39
381	Unspecified viral haemorrhagic fever	32	2018-02-10 05:15:39	2018-02-10 05:15:39
382	Herpesviral [herpes simplex] infections	33	2018-02-10 05:15:39	2018-02-10 05:15:39
383	Varicella [chickenpox]	33	2018-02-10 05:15:39	2018-02-10 05:15:39
384	Zoster [herpes zoster]	33	2018-02-10 05:15:39	2018-02-10 05:15:39
385	Smallpox	33	2018-02-10 05:15:39	2018-02-10 05:15:39
386	Monkeypox	33	2018-02-10 05:15:39	2018-02-10 05:15:39
387	Measles	33	2018-02-10 05:15:39	2018-02-10 05:15:39
388	Rubella [German measles]	33	2018-02-10 05:15:39	2018-02-10 05:15:39
389	Viral warts	33	2018-02-10 05:15:39	2018-02-10 05:15:39
390	Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified	33	2018-02-10 05:15:39	2018-02-10 05:15:39
391	Unspecified viral infection characterized by skin and mucous membrane lesions	33	2018-02-10 05:15:39	2018-02-10 05:15:39
392	Acute hepatitis A	34	2018-02-10 05:15:39	2018-02-10 05:15:39
393	Acute hepatitis B	34	2018-02-10 05:15:39	2018-02-10 05:15:39
394	Other acute viral hepatitis	34	2018-02-10 05:15:39	2018-02-10 05:15:39
395	Chronic viral hepatitis	34	2018-02-10 05:15:39	2018-02-10 05:15:39
396	Unspecified viral hepatitis	34	2018-02-10 05:15:39	2018-02-10 05:15:39
397	Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases	35	2018-02-10 05:15:39	2018-02-10 05:15:39
398	Human immunodeficiency virus [HIV] disease resulting in malignant neoplasms	35	2018-02-10 05:15:39	2018-02-10 05:15:39
399	Human immunodeficiency virus [HIV] disease resulting in other specified diseases	35	2018-02-10 05:15:39	2018-02-10 05:15:39
400	Human immunodeficiency virus [HIV] disease resulting in other conditions	35	2018-02-10 05:15:39	2018-02-10 05:15:39
401	Unspecified human immunodeficiency virus [HIV] disease	35	2018-02-10 05:15:39	2018-02-10 05:15:39
402	Cytomegaloviral disease	36	2018-02-10 05:15:39	2018-02-10 05:15:39
403	Mumps	36	2018-02-10 05:15:39	2018-02-10 05:15:39
404	Infectious mononucleosis	36	2018-02-10 05:15:39	2018-02-10 05:15:39
405	Viral conjunctivitis	36	2018-02-10 05:15:39	2018-02-10 05:15:39
406	Other viral diseases, not elsewhere classified	36	2018-02-10 05:15:39	2018-02-10 05:15:39
407	Viral infection of unspecified site	36	2018-02-10 05:15:39	2018-02-10 05:15:39
408	Dermatophytosis	37	2018-02-10 05:15:39	2018-02-10 05:15:39
409	Other superficial mycoses	37	2018-02-10 05:15:39	2018-02-10 05:15:39
410	Candidiasis	37	2018-02-10 05:15:39	2018-02-10 05:15:39
411	Coccidioidomycosis	37	2018-02-10 05:15:39	2018-02-10 05:15:39
412	Histoplasmosis	37	2018-02-10 05:15:39	2018-02-10 05:15:39
413	Blastomycosis	37	2018-02-10 05:15:39	2018-02-10 05:15:39
414	Paracoccidioidomycosis	37	2018-02-10 05:15:39	2018-02-10 05:15:39
415	Sporotrichosis	37	2018-02-10 05:15:39	2018-02-10 05:15:39
416	Chromomycosis and phaeomycotic abscess	37	2018-02-10 05:15:39	2018-02-10 05:15:39
417	Aspergillosis	37	2018-02-10 05:15:39	2018-02-10 05:15:39
418	Cryptococcosis	37	2018-02-10 05:15:39	2018-02-10 05:15:39
419	Zygomycosis	37	2018-02-10 05:15:39	2018-02-10 05:15:39
420	Mycetoma	37	2018-02-10 05:15:39	2018-02-10 05:15:39
421	Other mycoses, not elsewhere classified	37	2018-02-10 05:15:39	2018-02-10 05:15:39
422	Unspecified mycosis	37	2018-02-10 05:15:39	2018-02-10 05:15:39
423	Plasmodium falciparum malaria	38	2018-02-10 05:15:39	2018-02-10 05:15:39
424	Plasmodium vivax malaria	38	2018-02-10 05:15:39	2018-02-10 05:15:39
425	Plasmodium malariae malaria	38	2018-02-10 05:15:39	2018-02-10 05:15:39
426	Other parasitologically confirmed malaria	38	2018-02-10 05:15:39	2018-02-10 05:15:39
427	Unspecified malaria	38	2018-02-10 05:15:39	2018-02-10 05:15:39
428	Leishmaniasis	38	2018-02-10 05:15:39	2018-02-10 05:15:39
429	African trypanosomiasis	38	2018-02-10 05:15:39	2018-02-10 05:15:39
430	Chagas disease	38	2018-02-10 05:15:39	2018-02-10 05:15:39
431	Toxoplasmosis	38	2018-02-10 05:15:39	2018-02-10 05:15:39
432	Pneumocystosis	38	2018-02-10 05:15:39	2018-02-10 05:15:39
433	Other protozoal diseases, not elsewhere classified	38	2018-02-10 05:15:39	2018-02-10 05:15:39
434	Unspecified protozoal disease	38	2018-02-10 05:15:39	2018-02-10 05:15:39
435	Schistosomiasis [bilharziasis]	39	2018-02-10 05:15:39	2018-02-10 05:15:39
436	Other fluke infections	39	2018-02-10 05:15:39	2018-02-10 05:15:39
437	Echinococcosis	39	2018-02-10 05:15:39	2018-02-10 05:15:39
438	Taeniasis	39	2018-02-10 05:15:39	2018-02-10 05:15:39
439	Cysticercosis	39	2018-02-10 05:15:39	2018-02-10 05:15:39
440	Diphyllobothriasis and sparganosis	39	2018-02-10 05:15:39	2018-02-10 05:15:39
441	Other cestode infections	39	2018-02-10 05:15:39	2018-02-10 05:15:39
442	Dracunculiasis	39	2018-02-10 05:15:39	2018-02-10 05:15:39
443	Onchocerciasis	39	2018-02-10 05:15:39	2018-02-10 05:15:39
444	Filariasis	39	2018-02-10 05:15:39	2018-02-10 05:15:39
445	Trichinellosis	39	2018-02-10 05:15:39	2018-02-10 05:15:39
446	Hookworm diseases	39	2018-02-10 05:15:39	2018-02-10 05:15:39
447	Ascariasis	39	2018-02-10 05:15:39	2018-02-10 05:15:39
448	Strongyloidiasis	39	2018-02-10 05:15:39	2018-02-10 05:15:39
449	Trichuriasis	39	2018-02-10 05:15:39	2018-02-10 05:15:39
450	Enterobiasis	39	2018-02-10 05:15:39	2018-02-10 05:15:39
451	Other intestinal helminthiases, not elsewhere classified	39	2018-02-10 05:15:39	2018-02-10 05:15:39
452	Unspecified intestinal parasitism	39	2018-02-10 05:15:39	2018-02-10 05:15:39
453	Other helminthiases	39	2018-02-10 05:15:39	2018-02-10 05:15:39
454	Pediculosis and phthiriasis	40	2018-02-10 05:15:39	2018-02-10 05:15:39
455	Scabies	40	2018-02-10 05:15:39	2018-02-10 05:15:39
456	Myiasis	40	2018-02-10 05:15:39	2018-02-10 05:15:39
457	Other infestations	40	2018-02-10 05:15:39	2018-02-10 05:15:39
458	Unspecified parasitic disease	40	2018-02-10 05:15:39	2018-02-10 05:15:39
459	Sequelae of tuberculosis	41	2018-02-10 05:15:39	2018-02-10 05:15:39
460	Sequelae of poliomyelitis	41	2018-02-10 05:15:39	2018-02-10 05:15:39
461	Sequelae of leprosy	41	2018-02-10 05:15:39	2018-02-10 05:15:39
462	Sequelae of other and unspecified infectious and parasitic diseases	41	2018-02-10 05:15:39	2018-02-10 05:15:39
463	Streptococcus and staphylococcus as the cause of diseases classified to other chapters	42	2018-02-10 05:15:39	2018-02-10 05:15:39
464	Other specified bacterial agents as the cause of diseases classified to other chapters	42	2018-02-10 05:15:39	2018-02-10 05:15:39
465	Viral agents as the cause of diseases classified to other chapters	42	2018-02-10 05:15:39	2018-02-10 05:15:39
466	Other specified infectious agents as the cause of diseases classified to other chapters	42	2018-02-10 05:15:39	2018-02-10 05:15:39
467	Other and unspecified infectious diseases	43	2018-02-10 05:15:39	2018-02-10 05:15:39
468	Malignant neoplasm of lip	46	2018-02-10 05:15:39	2018-02-10 05:15:39
469	Malignant neoplasm of base of tongue	46	2018-02-10 05:15:39	2018-02-10 05:15:39
470	Malignant neoplasm of other and unspecified parts of tongue	46	2018-02-10 05:15:39	2018-02-10 05:15:39
471	Malignant neoplasm of gum	46	2018-02-10 05:15:39	2018-02-10 05:15:39
472	Malignant neoplasm of floor of mouth	46	2018-02-10 05:15:39	2018-02-10 05:15:39
473	Malignant neoplasm of palate	46	2018-02-10 05:15:39	2018-02-10 05:15:39
474	Malignant neoplasm of other and unspecified parts of mouth	46	2018-02-10 05:15:39	2018-02-10 05:15:39
475	Malignant neoplasm of parotid gland	46	2018-02-10 05:15:39	2018-02-10 05:15:39
476	Malignant neoplasm of other and unspecified major salivary glands	46	2018-02-10 05:15:39	2018-02-10 05:15:39
477	Malignant neoplasm of tonsil	46	2018-02-10 05:15:39	2018-02-10 05:15:39
478	Malignant neoplasm of oropharynx	46	2018-02-10 05:15:39	2018-02-10 05:15:39
479	Malignant neoplasm of nasopharynx	46	2018-02-10 05:15:39	2018-02-10 05:15:39
480	Malignant neoplasm of piriform sinus	46	2018-02-10 05:15:39	2018-02-10 05:15:39
481	Malignant neoplasm of hypopharynx	46	2018-02-10 05:15:39	2018-02-10 05:15:39
482	Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx	46	2018-02-10 05:15:39	2018-02-10 05:15:39
483	Malignant neoplasm of oesophagus	47	2018-02-10 05:15:39	2018-02-10 05:15:39
484	Malignant neoplasm of stomach	47	2018-02-10 05:15:39	2018-02-10 05:15:39
485	Malignant neoplasm of small intestine	47	2018-02-10 05:15:39	2018-02-10 05:15:39
486	Malignant neoplasm of colon	47	2018-02-10 05:15:39	2018-02-10 05:15:39
487	Malignant neoplasm of rectosigmoid junction	47	2018-02-10 05:15:39	2018-02-10 05:15:39
488	Malignant neoplasm of rectum	47	2018-02-10 05:15:39	2018-02-10 05:15:39
489	Malignant neoplasm of anus and anal canal	47	2018-02-10 05:15:39	2018-02-10 05:15:39
490	Malignant neoplasm of liver and intrahepatic bile ducts	47	2018-02-10 05:15:39	2018-02-10 05:15:39
491	Malignant neoplasm of gallbladder	47	2018-02-10 05:15:39	2018-02-10 05:15:39
492	Malignant neoplasm of other and unspecified parts of biliary tract	47	2018-02-10 05:15:39	2018-02-10 05:15:39
493	Malignant neoplasm of pancreas	47	2018-02-10 05:15:39	2018-02-10 05:15:39
494	Malignant neoplasm of other and ill-defined digestive organs	47	2018-02-10 05:15:39	2018-02-10 05:15:39
495	Malignant neoplasm of nasal cavity and middle ear	48	2018-02-10 05:15:39	2018-02-10 05:15:39
496	Malignant neoplasm of accessory sinuses	48	2018-02-10 05:15:39	2018-02-10 05:15:39
497	Malignant neoplasm of larynx	48	2018-02-10 05:15:39	2018-02-10 05:15:39
498	Malignant neoplasm of trachea	48	2018-02-10 05:15:39	2018-02-10 05:15:39
499	Malignant neoplasm of bronchus and lung	48	2018-02-10 05:15:39	2018-02-10 05:15:39
500	Malignant neoplasm of thymus	48	2018-02-10 05:15:39	2018-02-10 05:15:39
501	Malignant neoplasm of heart, mediastinum and pleura	48	2018-02-10 05:15:39	2018-02-10 05:15:39
502	Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs	48	2018-02-10 05:15:39	2018-02-10 05:15:39
503	Malignant neoplasm of bone and articular cartilage of limbs	49	2018-02-10 05:15:39	2018-02-10 05:15:39
504	Malignant neoplasm of bone and articular cartilage of other and unspecified sites	49	2018-02-10 05:15:39	2018-02-10 05:15:39
505	Malignant melanoma of skin	50	2018-02-10 05:15:39	2018-02-10 05:15:39
506	Other malignant neoplasms of skin	50	2018-02-10 05:15:39	2018-02-10 05:15:39
507	Mesothelioma	51	2018-02-10 05:15:39	2018-02-10 05:15:39
508	Kaposi sarcoma	51	2018-02-10 05:15:39	2018-02-10 05:15:39
509	Malignant neoplasm of peripheral nerves and autonomic nervous system	51	2018-02-10 05:15:39	2018-02-10 05:15:39
510	Malignant neoplasm of retroperitoneum and peritoneum	51	2018-02-10 05:15:39	2018-02-10 05:15:39
511	Malignant neoplasm of other connective and soft tissue	51	2018-02-10 05:15:39	2018-02-10 05:15:39
512	Malignant neoplasm of breast	52	2018-02-10 05:15:39	2018-02-10 05:15:39
513	Malignant neoplasm of vulva	53	2018-02-10 05:15:39	2018-02-10 05:15:39
514	Malignant neoplasm of vagina	53	2018-02-10 05:15:39	2018-02-10 05:15:39
515	Malignant neoplasm of cervix uteri	53	2018-02-10 05:15:39	2018-02-10 05:15:39
516	Malignant neoplasm of corpus uteri	53	2018-02-10 05:15:39	2018-02-10 05:15:39
517	Malignant neoplasm of uterus, part unspecified	53	2018-02-10 05:15:39	2018-02-10 05:15:39
518	Malignant neoplasm of ovary	53	2018-02-10 05:15:39	2018-02-10 05:15:39
519	Malignant neoplasm of other and unspecified female genital organs	53	2018-02-10 05:15:39	2018-02-10 05:15:39
520	Malignant neoplasm of placenta	53	2018-02-10 05:15:39	2018-02-10 05:15:39
521	Malignant neoplasm of penis	54	2018-02-10 05:15:39	2018-02-10 05:15:39
522	Malignant neoplasm of prostate	54	2018-02-10 05:15:39	2018-02-10 05:15:39
523	Malignant neoplasm of testis	54	2018-02-10 05:15:39	2018-02-10 05:15:39
524	Malignant neoplasm of other and unspecified male genital organs	54	2018-02-10 05:15:39	2018-02-10 05:15:39
525	Malignant neoplasm of kidney, except renal pelvis	55	2018-02-10 05:15:39	2018-02-10 05:15:39
